date,open,high,low,close,volume,change
2019-06-12,46.918415068618195,47.407074003328034,46.782946142065306,46.97647476196289,73012800,-0.0031825530977298566
2019-06-13,47.09984038250183,47.605431011457156,46.83374179995995,46.96678924560547,86698400,-0.00020617801583666662
2019-06-14,46.33782861635946,46.831323044787126,46.0354413292405,46.625701904296875,75046000,-0.007262309107930132
2019-06-17,46.66440427358173,47.16274161915312,46.48781113296115,46.90389633178711,58676400,0.005966546692664387
2019-06-18,47.426425452252715,48.45212082403895,47.22322207005936,48.00700759887695,106204000,0.02351854223978944
2019-06-19,48.3045554418351,48.35294036319912,47.731230297933756,47.86669921875,84496800,-0.0029226645680417995
2019-06-20,48.47147027864561,48.52952996528587,47.905402176094285,48.25133514404297,86056000,0.008035564005263618
2019-06-21,48.091676998911936,48.58759290987021,47.9344333879367,48.08683776855469,191202400,-0.0034091776941966856
2019-06-24,48.02877750253623,48.42067394925085,47.939272043881296,48.038455963134766,72881600,-0.0010061340621478898
2019-06-25,48.00216897987084,48.20295459504237,47.242572210924365,47.31031036376953,84281200,-0.015157556269585815
2019-06-26,47.84251473362115,48.621464789320875,47.74091303391052,48.33359146118164,104270000,0.02162913516195708
2019-06-27,48.452116357057,48.761764323460426,48.277944682128286,48.319068908691406,83598800,-0.0003004649985900443
2019-06-28,48.062645775379096,48.26101361819182,47.6683352418327,47.8787956237793,124442400,-0.009111791573303996
2019-07-01,49.14882023777733,49.46814298855389,48.53920642618187,48.756927490234375,109012000,0.018340725889498977
2019-07-02,48.7230660041558,49.13915126049758,48.71096977285195,49.04238510131836,67740800,0.00585470877222849
2019-07-03,49.17542461505148,49.45604087332477,49.03269871672738,49.44878387451172,45448000,0.008286684514910325
2019-07-05,49.192360984015636,49.6108639187369,49.08349861730282,49.40523910522461,69062000,-0.0008806034420909548
2019-07-08,48.57790980479107,48.72063571104902,47.99732771997007,48.386802673339844,101354400,-0.02061393589687266
2019-07-09,48.18843624816179,48.747247351530575,48.094091564362536,48.68193435668945,82312000,0.0060994251953792045
2019-07-10,48.8294970474871,49.28428498417154,48.75934113487967,49.163330078125,71588400,0.00988859066092962
2019-07-11,49.18269189250052,49.44395497812321,48.79563834032914,48.80531311035156,80767200,-0.007282195229747823
2019-07-12,48.97465010718643,49.34961112605133,48.91417264257117,49.180274963378906,70380800,0.007682808061891366
2019-07-15,49.371369613339084,49.801968756956406,49.349598617496206,49.642311096191406,67789600,0.009394744806867195
2019-07-16,49.49233298076938,49.86003696889882,49.22865214266229,49.47056198120117,67467200,-0.0034597324580122324
2019-07-17,49.361711359507794,49.613296008555274,49.173021949909234,49.19237518310547,56430000,-0.005623279521292157
2019-07-18,49.34960751985401,49.80439920172757,49.27703382936868,49.75117874145508,74162400,0.01135955635948882
2019-07-19,49.78262129180352,49.95437889180472,48.95287236336725,49.00851058959961,83717200,-0.01492764936716251
2019-07-22,49.26494293038959,50.13098069706513,49.25526815986181,50.128562927246094,89111600,0.022854241521964802
2019-07-23,50.42853116975235,50.53738986878267,50.14549338452135,50.52045440673828,73420800,0.007817728189434714
2019-07-24,50.237414508147815,50.5954400269528,50.11645959181156,50.47932434082031,59966400,-0.0008141269986772226
2019-07-25,50.53255138669404,50.617221315667365,50.010025194105054,50.08018112182617,55638400,-0.007907063420644289
2019-07-26,50.19145745735139,50.73575465035568,50.109208989642234,50.254356384277344,70475600,0.0034779279657051188
2019-07-29,50.42853287141269,50.95589461356676,50.4236936404865,50.72365951538086,86693600,0.00933855619431112
2019-07-30,50.50109643863626,50.839772426497156,50.15032791187953,50.50593566894531,135742800,-0.004292352888488393
2019-07-31,52.3541287868355,53.551581794484136,51.11555154803546,51.53647232055664,277125600,0.02040426809170026
2019-08-01,51.744515643168825,52.74360450882104,50.01244391566886,50.421268463134766,216071600,-0.021639119000720686
2019-08-02,49.719728939355946,49.93744631806487,48.77628204328231,49.35444641113281,163448400,-0.0211581755977035
2019-08-05,47.895730285074734,48.05538797323919,46.58699717202574,46.77084732055664,209572000,-0.052347848642739336
2019-08-06,47.48932017544213,47.915083856921086,46.940183804217114,47.6562385559082,143299200,0.018930408279398847
2019-08-07,47.271604259331674,48.27552865151616,46.88696848710931,48.14973449707031,133457600,0.010355327153719118
2019-08-08,48.43034796893433,49.235908158112856,48.23440159423571,49.21171569824219,108038000,0.02205580596164025
2019-08-09,48.88147451122109,49.2360027477639,48.3933858890841,48.80619812011719,98478800,-0.008240264993229718
2019-08-12,48.473513300990284,49.06358956999709,48.35938339927448,48.68234634399414,89927600,-0.0025376239267446143
2019-08-13,48.813483108162984,51.51374020834677,48.68235338263537,50.74397277832031,188874000,0.04234854293502055
2019-08-14,49.333138503449476,50.12961729432074,49.194724200600604,49.233577728271484,146189600,-0.029765013800695628
2019-08-15,49.405977841465855,49.81392868278378,48.4856540824447,48.988311767578125,108909600,-0.004981680633632246
2019-08-16,49.60509970960756,50.30444830090268,49.49825437424015,50.14418029785156,110481600,0.023594781868731873
2019-08-19,51.14463983272094,51.65700914126265,51.00137162028341,51.079078674316406,97654400,0.01864420498872721
2019-08-20,51.20777692994424,51.80756481214171,51.071793292815066,51.081504821777344,107537200,4.7497870437451795e-05
2019-08-21,51.72014252918551,51.88040682988966,51.38261041643853,51.63515090942383,86141600,0.010838484292468475
2019-08-22,51.76870621022717,52.072242408086964,51.176202959160726,51.5914421081543,89014800,-0.0008464931446836577
2019-08-23,50.855666572657704,51.49188095816761,48.80862024824146,49.20685958862305,187272000,-0.04622050522511667
2019-08-26,49.98877071725988,50.31173368427148,49.79450680484921,50.141754150390625,104174400,0.01899927306037097
2019-08-27,50.474424606518795,50.64197717124894,49.42297483106462,49.575958251953125,103493200,-0.011283927098770907
2019-08-28,49.56139813943122,49.95477991594201,49.37199182442407,49.90864181518555,63755200,0.006710582608240756
2019-08-29,50.629847354066335,50.828968915958,50.18304287579562,50.75368881225586,83962000,0.016931877252832628
2019-08-30,51.032938497019494,51.10335726975399,50.31416309757471,50.6881217956543,84573600,-0.0012918670176684799
2019-09-03,50.1271847729625,50.26074145357751,49.59053479986793,49.949920654296875,80092000,-0.01456359232116411
2019-09-04,50.60313367816568,50.867816391139144,50.343308582527214,50.79739761352539,76752400,0.016966532641641274
2019-09-05,51.47974468714689,51.95811808278446,51.360757150904504,51.790565490722656,95654800,0.01955155035211531
2019-09-06,51.97754253046919,52.06738806499613,51.60358383624012,51.78570556640625,77449200,-9.383802378593042e-05
2019-09-09,52.16937067190453,52.557898473591585,51.25390819920029,52.006675720214844,109237600,0.004267010585097486
2019-09-10,51.9313993862292,52.64045947547348,51.409318625929785,52.62103271484375,127111600,0.011813041039846928
2019-09-11,52.95371517371446,54.323270413905426,52.87115050804924,54.29412841796875,177158400,0.03179518942913173
2019-09-12,54.58795724793133,54.981339022835165,54.11686841832849,54.1727180480957,128906800,-0.002236160214938887
2019-09-13,53.422375488281254,53.61420875175856,52.698746166871864,53.118839263916016,159053200,-0.019454050344013263
2019-09-16,52.87114437493551,53.4539360574762,52.8298638995295,53.3980827331543,84632400,0.0052569572887479765
2019-09-17,53.412666553324165,53.62149963404014,53.20868738463491,53.59235763549805,73274800,0.0036382374122794214
2019-09-18,53.6797772659868,54.11444324380647,53.286395478132754,54.09501647949219,101360000,0.00937930082145133
2019-09-19,53.910462162508026,54.335412890487454,53.512222771355496,53.655494689941406,88242400,-0.008124995945188562
2019-09-20,53.757475061677944,54.04401144907595,52.80801296157465,52.87114715576172,221652400,-0.014618214568930754
2019-09-23,53.16739899965984,53.38351662157548,52.851720616846606,53.111549377441406,76662000,0.004546945444014128
2019-09-24,53.672491199894,54.02702315453636,52.74002877039882,52.859012603759766,124763200,-0.004754837255583899
2019-09-25,53.07027056129238,53.786615260501215,52.727880834476245,53.6724853515625,87613600,0.015389480577336245
2019-09-26,53.42236791786332,53.65062771908375,53.1382584967514,53.39565658569336,75334000,-0.0051577407689595844
2019-09-27,53.55350766825099,53.65549911201492,52.76188643792935,53.13584518432617,101408000,-0.0048657778175312805
2019-09-30,53.6409267362457,54.53453941827951,53.61421539697977,54.38641357421875,103909600,0.02353530626179756
2019-10-01,54.653521181871064,55.4184309990031,54.44225744630195,54.53696060180664,139223200,0.002768099929634893
2019-10-02,54.16543071393071,54.29170281874203,52.919716883197275,53.16983413696289,138449200,-0.025067888818110284
2019-10-03,53.04112950478264,53.65549020039563,52.239796877578534,53.62149429321289,114426000,0.008494669272176791
2019-10-04,54.79192118416273,55.24115619962205,54.36697054450818,55.124595642089844,138478800,0.02803169454132881
2019-10-07,54.944915997918486,55.83366727549234,54.84049760662808,55.136749267578125,122306000,0.00022047554901249988
2019-10-08,54.83564225194128,55.37957679784569,54.47382573645749,54.490821838378906,111820000,-0.011715007463797722
2019-10-09,55.12946319580078,55.314011887246416,54.79193106081494,55.12946319580078,74770400,0.01172016379778773
2019-10-10,55.3480051693595,55.957508253407624,55.195025438356346,55.87251663208008,113013600,0.013478336141968805
2019-10-11,56.56700634115836,57.70587477351992,56.41159595263355,57.3586311340332,166795600,0.026598309715296642
2019-10-14,57.04052903592105,57.82486935196714,56.9846794049474,57.27607345581055,96427600,-0.0014393244153567686
2019-10-15,57.40233833846495,57.708301497535764,57.03566793872546,57.142513275146484,87360000,-0.002331866914150549
2019-10-16,56.66899810641889,57.12309082044575,56.62771762428485,56.911827087402344,73903200,-0.004037032579112587
2019-10-17,57.08665914610502,57.344057250089726,56.705419606790656,57.13279724121094,67585200,0.0038826754493268556
2019-10-18,56.96524933896043,57.691309320638524,56.89239990414814,57.40719985961914,97433600,0.00480289136290124
2019-10-21,57.67673763978625,58.519354456964535,57.62817258713793,58.402793884277344,87247200,0.017342668290611263
2019-10-22,58.560643023807856,58.81318355561889,58.18668428569496,58.269248962402344,82293600,-0.0022866187213511635
2019-10-23,58.78889543258204,59.06572031164707,58.57520475215428,59.0511474609375,75828800,0.013418715917201451
2019-10-24,59.374114090776665,59.44453657173995,58.71847656899349,59.148284912109375,69275200,0.0016449714416832961
2019-10-25,59.04629535691258,59.91319288423007,58.978303539290664,59.87677001953125,73477200,0.012316250733294343
2019-10-28,60.08074246937342,60.52511992286852,59.910762933814745,60.47655487060547,96572800,0.010016987403939304
2019-10-29,60.457128435633116,60.64653473417663,58.903024523154,59.077857971191406,142839600,-0.023127919611272363
2019-10-30,59.4348191802464,59.56594890300966,58.57277927461433,59.07057571411133,124522000,-0.0001232654217698803
2019-10-31,60.03703438694228,60.50569250888052,57.6135986586786,60.406131744384766,139162000,0.022609497438068615
2019-11-01,60.59553700992741,62.14721391513944,60.50326452477311,62.120506286621094,151125200,0.028380803284853595
2019-11-04,62.48717726964585,62.613453080194546,62.01366521174504,62.52846145629883,103272000,0.0065671578366641725
2019-11-05,62.419183424201385,62.69601200551378,62.24192301984887,62.43861389160156,79897600,-0.001436906691844042
2019-11-06,62.35119829263751,62.52603546521928,62.01123918221541,62.465328216552734,75864400,0.0004278494233960206
2019-11-07,63.01820077743752,63.410333061296924,62.86475803300563,63.186256408691406,94940400,0.011541253567729282
2019-11-08,63.00602976451882,63.43225633318138,62.557883864261235,63.35919189453125,69986400,0.0027369161534320785
2019-11-11,62.91101887686003,63.92665885311595,62.906150393407174,63.86090087890625,81821200,0.007918487742238689
2019-11-12,63.702600032155075,64.00461704488676,63.5491647161848,63.802459716796875,87388800,-0.0009151321278757507
2019-11-13,63.60031250529587,64.48929786936004,63.58569961744397,64.4137954711914,102734400,0.009581695707471027
2019-11-14,64.23841677203659,64.51363847674386,63.836547594430215,63.96807098388672,89182800,-0.006919705383671038
2019-11-15,64.22139186439254,64.73286531189572,64.05821211541365,64.72799682617188,100206400,0.011879767993575596
2019-11-18,64.73771431323081,65.13471504791436,64.3553338969237,65.0543441772461,86703200,0.00504182683036869
2019-11-19,65.24918811413055,65.27354540121348,64.63786257531154,64.85706329345703,76167200,-0.00303255510887257
2019-11-20,64.67439065532587,64.80590661812592,63.42249902073285,64.1020278930664,106234400,-0.01164152926527584
2019-11-21,64.22381574032131,64.30175609162737,63.61248272351599,63.814640045166016,121395200,-0.0044832879293585925
2019-11-22,63.955887320792264,64.09958563311204,63.5296608674914,63.75860595703125,65325200,-0.0008780757533868311
2019-11-25,63.985117995068116,64.89359198100676,63.9388413819656,64.87654113769531,84020400,0.01753387113603888
2019-11-26,65.01536117696243,65.0689442244359,63.93396326089705,64.36993408203125,105207600,-0.007808786454703731
2019-11-27,64.68413747469367,65.26868268514234,64.61837948327869,65.23458099365234,65235600,0.013432465388564907
2019-11-29,64.93257011999388,65.27354986406688,64.76207653155691,65.09088134765625,46617600,-0.002202813964729433
2019-12-02,65.09577238442355,65.33446200436806,64.16538606743929,64.33831024169922,94487200,-0.011561851527827405
2019-12-03,62.913464283932626,63.21060533131949,62.421479816174056,63.191123962402344,114430400,-0.01783053168457871
2019-12-04,63.58569114606942,64.13125870732627,63.490699954886004,63.748870849609375,67181600,0.00882634857925435
2019-12-05,64.24817193447396,64.75964526110353,63.99000102887251,64.68413543701172,74424400,0.01467107691379721
2019-12-06,65.14690605183893,66.00422766152329,65.10305995649263,65.93359375,106075600,0.019316302282574194
2019-12-09,65.76066105790531,65.95550448791968,64.52095170989789,65.01050567626953,128042400,-0.01400026938059129
2019-12-10,65.41967529244666,65.77770582242674,64.752321369088,65.39044952392578,90420400,0.0058443453670125045
2019-12-11,65.47082481646504,66.02857471280252,65.39532243174514,65.94819641113281,78756800,0.008529485441187479
2019-12-12,65.21994242404985,66.38414903617145,65.10790785704518,66.1162338256836,137310400,0.0025480213818616093
2019-12-13,66.11623943636575,67.05150107823741,65.98715401937613,67.01496887207031,133587600,0.0135932583328362
2019-12-16,67.46558266702667,68.38866979625469,67.46071418163204,68.16215515136719,128186000,0.01711835875782941
2019-12-17,68.09150898229176,68.62733210009334,67.90396457318121,68.29609680175781,114158400,0.0019650442403587043
2019-12-18,68.14753219835143,68.65900553573397,67.98191452576691,68.13291931152344,116028400,-0.002389265241731553
2019-12-19,68.07446335127749,68.48363902153825,67.94050941977086,68.20111083984375,98369200,0.0010008602157280944
2019-12-20,68.73938154606599,68.84167175043925,67.84552035672408,68.05985260009766,275978000,-0.002071201451216975
2019-12-23,68.32533218015008,69.23136832680501,68.28636200437126,69.17047882080078,98572000,0.016318375345725222
2019-12-24,69.33853421243174,69.38724879018721,68.90743918721962,69.23623657226562,48478800,0.0009506620828114709
2019-12-26,69.37019958232447,70.62695990351423,69.34097380810165,70.60990905761719,93121200,0.0198403690518012
2019-12-27,70.9046130097875,71.59875488679585,70.17393891457895,70.58311462402344,146266000,-0.0003794712944876766
2019-12-30,70.50029293028263,71.28698790515449,69.46760944251514,71.00202178955078,144114400,0.005934948716258104
2019-12-31,70.61477683247641,71.5281194317635,70.51491714968489,71.52081298828125,100805600,0.007306710226761659
2020-01-02,72.15160660146536,73.21352315607196,71.89587372044991,73.15263366699219,135480400,0.02281602530131077
2020-01-03,72.37327133010868,73.20867363764188,72.21496008797698,72.44146728515625,146322800,-0.009721678443914028
2020-01-06,71.55489092945139,73.05763929165549,71.30158858480681,73.01866912841797,118387200,0.007967837550689527
2020-01-07,73.02844002900552,73.28661095044399,72.45364663645994,72.67528533935547,108872000,-0.004702684849796301
2020-01-08,72.37568328224964,74.14878490915859,72.37568328224964,73.8443374633789,132079200,0.01608596538100371
2020-01-09,74.83078020916669,75.60773105914386,74.57748516405502,75.41288757324219,170108400,0.02124130520693157
2020-01-10,75.64910891644436,76.15327571119798,75.07674618564675,75.58334350585938,140644800,0.0022603024244580716
2020-01-13,75.90241256935128,77.22493061887279,75.7830641046676,77.19813537597656,121532000,0.021364387908984206
2020-01-14,77.1348238887686,77.34671816588178,76.03150641295814,76.15571594238281,161954400,-0.013503168548267053
2020-01-15,75.95356265977833,76.84254786003004,75.39337480840861,75.829345703125,121923600,-0.004285564585916779
2020-01-16,76.37735137264181,76.89126261126934,76.0120143772119,76.77922058105469,108829200,0.012526481260282551
2020-01-17,77.03009906875741,77.63168772825709,76.72078303202416,77.62925720214844,137816400,0.011071180648368095
2020-01-21,77.25416181264139,77.69986967758233,76.96432720102617,77.10315704345703,110843200,-0.006777086083941675
2020-01-22,77.5926969683872,77.93611460756634,77.28338101369941,77.37837219238281,101832400,0.0035694407269297734
2020-01-23,77.43196955435553,77.8314008450163,76.879088087925,77.75102996826172,104472000,0.004816045689774784
2020-01-24,77.99945013998529,78.74960551570818,77.33453411872155,77.52694702148438,146537600,-0.0028820575993503406
